0         |Default                                                                                             
424027DW  |Country River Estates DW                                                                            
424028    |Homestead MH (Bowles Rd)                                                                            
424028DW  |Homestead DW MFH                                                                                    
424028DWN |Homestead MH Bowles Rd DW 2012+                                                                     
424029    |                                                                                                    
424030    |Santiago Country View Estates                                                                       
424030DWM |Santiago Country View Est DW 1990-2006                                                              
424030DWN |Santiago Country View Est DW 2007+                                                                  
424030DWO |Santiago Country View Estates DW <1989                                                              
424030SW90|Santiago County View Estates SW 90s                                                                 
424030SWN |Santiago Country View Est SW 2014+                                                                  
424031    |Kelley Estates (Meadowlark Est                                                                      
425022    |Washington Square MHP- Kenn                                                                         
425025    |Riverside MHP - Kennewick                                                                           
425027    |Country River Estates                                                                               
425028    |Homestead Mh Com (Alderwood)                                                                        
425029    |Paul's Trailer Court                                                                                
42999     |MH Dealer Offices in Reval 2                                                                        
430000    |Mobile Homes                                                                                        
430888    |MH Office (Not a MH Dealer)                                                                         
430999    |MH Dealer Offices in Reval 3                                                                        
433003    |Columbia Mobile Village                                                                             
433004    |Homestead Mh Park                                                                                   
433032    |Hamilton's MHP - Kennewick                                                                          
433033    |Columbia Mobile Village                                                                             
434002    |Nelson's Fredrock                                                                                   
434026    |Chinook MH Park                                                                                     
434030    |MH park                                                                                             
434031    |Kelley Estates - Kennewick                                                                          
435001    |Whispering Winds                                                                                    
435003    |REVAL 3 MH                                                                                          
435013    |Hood Ave Mh Park                                                                                    
435016    |Maxey's Mh Park                                                                                     
435026    |Chinook MHP - Kennewick                                                                             
435027    |Country River Estates - Kenn                                                                        
435028    |Homestead MH Community - Kenn                                                                       
435029    |Paul's Trailer Court - Kenn                                                                         
435030    |Santiago Country View Est-Kenn                                                                      
436008    |Sun Meadows Mh Park                                                                                 
436009    |Santiago Estates Cherry Hill                                                                        
440000    |Mobile Homes                                                                                        
443033    |                                                                                                    
443036    |Horse Heaven MHP - Prosser                                                                          
443041    |Westward Ho MHP - Benton City                                                                       
443045    |Elm Grove RV Park- Benton City                                                                      
444033    |Sanders Lower Valley MHP-Pross                                                                      
444035    |Riverview MHP - Prosser                                                                             
444037    |Brown's MHP - Prosser                                                                               
444038    |Galliher's MHP - Prosser                                                                            
444040    |Hillview MHP - Prosser                                                                              
444043    |Hillview MHP - Benton City                                                                          
444046    |Green Acres MHP - Benton City                                                                       
444047    |Beach's RV Park                                                                                     
445034    |Foothill Estates - Prosser                                                                          
445040    |Hillview MHP - Prosser                                                                              
445044    |Rivercrest Manor - Benton City                                                                      
445046    |                                                                                                    
445047    |Beach RV Park - Benton City                                                                         
446008    |                                                                                                    
446039    |Wine Country Villa                                                                                  
446042    |9th Street Park - Benton City                                                                       
446043    |REVAL 4 MH                                                                                          
446063    |Village Park MHP - Prosser                                                                          
446065    |Wine Country Villa II                                                                               
447039    |Wine Country Villa - Prosser                                                                        
447065    |Wine Country Villa 2 - Prosser                                                                      
450000    |REVAL 5 MH                                                                                          
450048    |Raceway RV Park - W Richland                                                                        
450510    |REVAL 5 MH                                                                                          
453019    |                                                                                                    
453052    |Richland West                                                                                       
453054    |R & H MHP - W Richland                                                                              
453059    |Shady Lane                                                                                          
454049    |Kiona Village MHP- Benton City                                                                      
454051    |Morton's MHP - W Richland                                                                           
454052    |Richland West MHP - W Richland                                                                      
454055    |Shadow Mountain MHP - Richland                                                                      
454058    |Twin Bridges MHP - W Richland                                                                       
454059    |Shady Lane MHP - W Richland                                                                         
455050    |Desert View MHP - W Richland                                                                        
455050 400|455050 - SW Desert View MH Park                                                                     
455050 401|455050 - SW Desert View MH Park After 1990                                                          
455050 402|455050 402 - DW Desert View MH Park Prior to 1976                                                   
45505020DW|DESERT VIEW MFH PK  2000 DW                                                                         
45505070DW|DESERT VIEW MFH PK 1970 DW                                                                          
45505070SW|DESERT VIEW MFH PK 1970SW                                                                           
45505080DW|DESERT VIEW MFH PK 1980 DW                                                                          
45505080SW|DESERT VIEW MFH PK 1980 SW                                                                          
45505090DW|DESERT VIEW MFH PK 1990 DW                                                                          
45505090SW|DESERT VIEW MFH PARK 1990 SW                                                                        
455053    |Royal Crest Mobile Manor-WRich                                                                      
455056    |Desert Gold RV Park - Richland                                                                      
455057    |Santiago Sunset Estates - Kenn                                                                      
460000    |                                                                                                    
460999    |MH Dealer Offices in Reval 6                                                                        
464055    |Shadow Mountain                                                                                     
465056    |Desert Gold                                                                                         
465057    |Santiago Sunset Estates                                                                             
465057 SW |Santiago Sunset Estates MHP SW                                                                      
465057 SW2|Santiago Sunset Estates MFH Blt before '2013'                                                       
466060    |The Hills MHP - Richland                                                                            
466060 SW |The Hills MFH Park SW MFH
The Hills MFH Park SW                                                    
466061    |Richland MHP - Richland                                                                             
466061 DW1|Richland MHP blt after '2013'
Richland MHP BLT after '2013'                                        
466061 DW2|Richland MHP DW Blt before '2013'                                                                   
466062    |Alyson Manor MHP SW Blt before '2013' - Richland                                                    
466062 DW1|Alyson Manor MHP Blt after '2013'                                                                   
466062 DW2|Alyson Manor MHP Blt before '2013'
Alyson Manor Built before '2013'                                
466062 SW2|Alyson Manor Blt After '2013'                                                                       
466062SW2 |Richland MFH Park SW After '2013'                                                                   
510000    |WEST KENNEWICK FARM                                                                                 
520000    |REVAL 2 FARM                                                                                        
520100    |                                                                                                    
52100 001 |52100 001 - Rural Finley Land Only                                                                  
52100 010 |52100 010 - Rural Finley Outbuildings                                                               
52100 100 |52100 100 - Rural Finley One Story                                                                  
52100 120 |52100 120 - Rural Finley One Story with Bonus                                                       
52100 140 |52100 140 - Rural Finley Rambler with Basement                                                      
52100 200 |52100 200 - Rural Finley Two Story and Two Story with Basement                                      
52100 240 |52100 240 - Rural Finley Split Level and Tri Level                                                  
52100 300 |52100 300 - Rural Finley One and One Half Story                                                     
52100 400 |52100 400 - Rural Finley Singlewide                                                                 
52100 401 |52100 401 - Rural Finley Doublewide Newer then 1990                                                 
52100 401B|52100 401B - Rural Finley Doublewide Older then 1990                                                
52100 401C|52100 401C - Rural Finley Doublewide Older then 1980                                                
52100 402 |52100 402 - Rural Finley Triplewide                                                                 
52100 4MH |52100 4MH - Rural Finley Manufactured Home taxed ast Personal Property                              
530000    |Reval  3 Farm                                                                                       
530100    |Finley                                                                                              
530200    |Badger Road                                                                                         
530200 001|530200 001 - Badger Road Land Only                                                                  
530200 002|530200 002 - Badger Road Production Land                                                            
530200 100|530200 100 - Badger Road One Story                                                                  
530200 120|530200 120 - Badger Road One Story with Bonus                                                       
530200 140|530200 140 - Badger Road Rambler with Basement                                                      
530200 200|530200 200 - Two Story and Two Story with Basement                                                  
530200 240|530200 240 - Badger Road Split Level and Tri Level                                                  
530200 300|530200 300 - One and One Half Story                                                                 
530200 340|530200 340 - One and One Half Story with Basement                                                   
530200 400|530200 400 - Badger Road Singlewide                                                                 
530200 401|530200 401 - Badger Road Doublewide                                                                 
530200 402|530200 402 - Badger Road Triplewide                                                                 
530200 4MH|530200 4MH - Manufactured Home taxed as Personal Property                                           
530300    |Horse Heaven                                                                                        
530300 001|530300 001 - Horse Heaven Hills Land                                                                
530300 002|530300 002 - HH Hills Production Land                                                               
530300 100|530300 100 - HH Hills One Story                                                                     
530300 120|530300 120 - HH Hills One Story with Bonus                                                          
530300 140|530300 140 - HH Hills Rambler with Basement                                                         
530300 200|530300 200 - HH Hills 2 Story and 2 Story w Bsmnt                                                   
530300 240|530300 240 - HH Hills Split Level and Tri Level                                                     
530300 300|530300 300 - HH Hills 1 1/2 Story and 1 1/2 Story w Bsmnt                                           
530300 405|530300 405 - Horse Heaven PP Singlewide                                                             
530300 410|530300 410 - Horse Heaven PP Doublewide                                                             
530300 420|530300 420 - Horse Heaven PP Triplewide                                                             
530300 4MH|530300 4MH - Manufactured Home taxed as Personal property.                                          
530300 500|530300 500 - HH Hills Outbuildings                                                                  
530300 600|530300 600 - HH Hills Potato Storage                                                                
530400    |Paterson                                                                                            
530500    |Plymouth                                                                                            
530500-Ind|530500-Plymouth Industrial                                                                          
530501    |Plymouth North of SR 14                                                                             
532453    |532453 Rural Finley                                                                                 
532453 100|532453 100 - Rural Finley One Story                                                                 
532453 120|532453 120 - Rural Finley One Story with Bonus                                                      
532453 140|532453 140 - Rural Finley Rambler with Basement                                                     
532453 200|532453 200 - Rural Finley Two Story and Two Story with Basement                                     
532453 240|532453 240 - Rural Finley Split Level and Tri Levels                                                
532453 300|532453 300 - Rural Finley One and One half Story                                                    
532453 400|532453 400 - Rural Finley Singlewides                                                               
532453 401|532453 401 - Rural Finley Doublewides                                                               
532453 402|532453 402 - Rural Finley Triplewides                                                               
532453 4MH|532453 4MH - Rural Finley Manufactured Home taxed as personal property                              
533582    |533582 - Plymouth Paterson Stick Built                                                              
533582 200|533582 200 - Plymouth Paterson Two Story and Two Story with Basement                                
533582 400|553582 400 - Plymouth Paterson Singlewide                                                           
533582 401|533582 401 - Plymouth Paterson Doublewide newer 1990                                                
533582 4MH|533582 4MH - Manufactured homes classified as Personal Property                                     
533582 DWB|533528 DWB - Plymouth Paterson Doublewide older then 1990                                           
540000    |Farm Reval 4                                                                                        
540001    |Farm Reval 4                                                                                        
540010    |Reval 4 Farm - Res                                                                                  
540014    |                                                                                                    
540015    |                                                                                                    
540016    |                                                                                                    
540020    |Reval 4 Farm - Res                                                                                  
540021    |Reval 4 Farm - Res                                                                                  
540024    |                                                                                                    
540025    |                                                                                                    
540026    |                                                                                                    
540030    |Reval 4 Farm - Res                                                                                  
540031    |Reval 4  Farm - Res                                                                                 
540040    |Reval 4  Farm - Res                                                                                 
540041    |Reval 4  Farm - Res                                                                                 
540042    |                                                                                                    
540042 4MH|540042 4MH - Manufactured Home taxed as Personal Property                                           
540043    |                                                                                                    
540043 4MH|540043 4MH - Manufactured Home taxed as Personal Property                                           
540044    |                                                                                                    
540044 4MH|540044 4MH - Manufactured Home taxed as Personal Property                                           
540050    |Reval 4 Farm - Res                                                                                  
540051    |Reval 4 Farm - Res                                                                                  
540052    |                                                                                                    
540053    |                                                                                                    
540060    |Reval 4  Farm - Res                                                                                 
540070    |Reval 4  Farm - Res                                                                                 
540100    |Rattlesnake Hills                                                                                   
540999    |Residential/Ag Neighborhood                                                                         
540999 4MH|540999 4MH - Manufactured Home taxed as Personal Property                                           
540999-200|540999 - 200 - Two Story and Two Story with Basement                                                
550000    |REVAL 5 FARM                                                                                        
550000 100|550000 Farm - One Story                                                                             
550000 200|550000 Farm - Two Story                                                                             
550000 220|550000 Farm - Two Story with Basement                                                               
550000 240|550000 Farm - Rambler with Basement                                                                 
550000 260|550000 Farm - Spilt Level                                                                           
550000 400|550000 Farm - Single Wide                                                                           
550000 401|550000 Farm - Double Wide                                                                           
550000 800|550000 Farm - Outbuildings                                                                          
550100-WR |West Richland off West Keene                                                                        
550200    |Badger Canyon                                                                                       
550200 100|550200 Badger Canyon - One Story                                                                    
550200 200|550200 Badger Canyon - Two Story                                                                    
550200 220|550200 Badger Canyon - Two Story with Basement                                                      
550200 240|550200 Badger Canyon - Rambler with Basement                                                        
550200 400|550200 Badger Canyon - Single Wide                                                                  
550200 401|550200 Badger Canyon - Double Wide                                                                  
550200 402|550200 Badger Canyon - Triple Wide                                                                  
550300    |Red Mountain Farm                                                                                   
550300 100|550300 Red Mountain - One Story                                                                     
550300 120|550300 Red Mountain - One Story with Bonus                                                          
550300 140|550300 Red Mountain - Rambler with Basement                                                         
550300 200|550300 Red Mountain - Two Story                                                                     
550300 220|550300 Red Mountain - Two Story with Basement                                                       
550300 240|550300 Red Mountain - Spilt Level                                                                   
550300 260|550300 Red Mountain - Tri Level                                                                     
550300 400|550300 Red Mountain - Single Wide                                                                   
550300 401|550300 Red Mountain - Double Wide                                                                   
550300 402|550300 Red Mountain - Triple Wide                                                                   
550300 403|550300 Red Mountain - Manufactured Home PP                                                          
550300 800|550300 Red Mountain - Outbuildings                                                                  
550300 Win|550300 Red Mountain - Winery                                                                        
550900    |Richland Industrial Park-Farm                                                                       
560000    |                                                                                                    
600000    |COMMERCIAL                                                                                          
600280    |COMMERCIAL                                                                                          
600285    |COMMERCIAL                                                                                          
600290    |                                                                                                    
600610    |Commercial                                                                                          
605100    |County Industrial Land                                                                              
610101    |Columbia Center Boulevard                                                                           
610101AL  |KENNEWICK MALL ASSISTED LIVING                                                                      
610101APT |KENNEWICK MALL APTS                                                                                 
610101GC  |KENNEWICK MALL GEN COMM                                                                             
610101H   |KENNEWICK Econ. Lim. Svc. Hotel                                                                     
610101MHP |KENNEWICK MALL MHP                                                                                  
610101MS  |W Kennewick Mini Stg                                                                                
610101OFF |KENNEWICK MALL OFFICE                                                                               
610101R   |KENNEWICK MALL RETAIL                                                                               
610101WHSE|KENNEWICK MALL WHSE                                                                                 
610102    |Columbia Center Boulevard II                                                                        
610102R   |Kennewick Col Ctr Blvd Retail                                                                       
610103    |Columbia Center Blvd. North                                                                         
610103 4PL|KENNEWICK 4 PLEX                                                                                    
610103AL  |KENNEWICK ASSISTED LIVING                                                                           
610103APT |KENNEWICK APTS 1.1                                                                                  
610103GC  |KENNEWICK GEN COMM                                                                                  
610103H   |KENNEWICK LS 
Kennewick LS HOTEL                                                                   
610103MHP |KENNEWICK MHP                                                                                       
610103MST |Kennewick Mini Stg                                                                                  
610103OFF |KENNEWICK OFFICE                                                                                    
610103R   |KENNEWICK RETAIL                                                                                    
610103WHSE|KENNEWICK WAREHOUSE                                                                                 
610110    |Tapteal Drive                                                                                       
610200    |Canal Drive                                                                                         
610220    |Colonade Business Park                                                                              
610240    |Westhaven                                                                                           
610250    |Kennewick Industrial Park, KIP                                                                      
610250AL  |KENNEWICK VISTA ASSIST LIVING                                                                       
610250GC  |KENNEWICK VISTA GEN COMM                                                                            
610250H   |KENNEWICK Lim. Svc. Hotels                                                                          
610250MAN |KENNEWICK VISTA WHSE                                                                                
610250OFF |KENNEWICK VISTA OFFICE                                                                              
610250R   |KENNEWICK VISTA RETAIL                                                                              
610301    |Gage Boulevard                                                                                      
610302    |Victoria                                                                                            
610303    |West Gage Blvd                                                                                      
610304    |Columbia Center West                                                                                
610310    |Center Parkway & Surrounds                                                                          
610330    |Steptoe Street                                                                                      
610500    |Richland Wye                                                                                        
610501    |Clearwater Extension                                                                                
610501R   |E Clearwater Retail                                                                                 
610502    |Clearwater Ext Secondary land                                                                       
610502M   |E Richland Whse & Manuf                                                                             
610502MS  |E Richland Mini Stg                                                                                 
610502RVP |Kennewick RV Park I82                                                                               
611000    |Apts Area 1.0                                                                                       
611001    |Apts Area 1.1                                                                                       
611002    |Apts Area 1.2                                                                                       
611003    |Apts - Richland Y Riverview                                                                         
612101    |West Kennewick 4 Plex's                                                                             
620100    |Gum Street Industrial District                                                                      
620150    |Oak Street Industrial District                                                                      
620200    |Downtown Kennewick Core                                                                             
620200FR  |E Kennewick Fuel Retail                                                                             
620200MS  |E Kennewick Mini stg                                                                                
620200OFF |E Kennewick Office
                                                                                
620200R   |E Kennewick Retail                                                                                  
620200WHSE|E Kennewick Warehouse                                                                               
620250    |KGH District                                                                                        
620260    |Kennewick Ave & Vineyard                                                                            
620260FFR |E Kennewick Fast Food Rest                                                                          
620260RST |E Kennewick Restaurant                                                                              
620300    |East Kennewick Suburban Comm.                                                                       
620300PS  |E Kennewick Public Services                                                                         
620310    |Washington St. S. of 10th                                                                           
620350    |East Kennewick Rural Comm.                                                                          
620370    |Finley Industrial                                                                                   
620380    |Finley Surrounds                                                                                    
620400    |Columbia Drive                                                                                      
620410    |Clover Island                                                                                       
620420    |Middlebelt                                                                                          
620430    |Railroad                                                                                            
621000    |Apts Area 2.0                                                                                       
621000AL  |E Kennewick Assisted Living                                                                         
621000G   |E Kennewick Golf                                                                                    
621000MHP |E Kennewick Manuf Home Park                                                                         
621000N   |Apts Area 2.0 Newer Construction                                                                    
621000NM  |Apts Area 2.0 N-MKT                                                                                 
621000PA  |E Kennewick Public Assembly                                                                         
621001    |Apts Area 2.1                                                                                       
621002    |Apts Area 2.2                                                                                       
621003    |Apts Area 2.0 Non-Mkt                                                                               
621400    |East Kennewick M.F. 5+ Units                                                                        
622000    |East Kennewick 4-Plex's                                                                             
622000DB  |East Kennewick 4-Plex w/ Daylight Bsmnt                                                             
622000N   |E Kennewick Newer 4 plexes
E Kennewick Newer 4 plexes                                              
630101    |Clearwater Avenue                                                                                   
630150    |Clearwater Periphery propertie                                                                      
630200    |Vista Way                                                                                           
630260    |Kennewick Avenue                                                                                    
630300    |Edison Street                                                                                       
630310    |Central Canal Drive                                                                                 
630350    |Central Kennewick Suburban Com                                                                      
630401    |395 & 27th East                                                                                     
630402    |395 Central Corridor                                                                                
630403    |395 Northern Corridor                                                                               
630404    |395 & Falls Street                                                                                  
630420    |Union Street 10th - 27th                                                                            
630420MS  |E Kennewick & 27th Mini Stg.                                                                        
630430    |Canyon Lakes                                                                                        
630450    |Ely Public Works East of 395                                                                        
630510    |Union Loop                                                                                          
630511    |Southridge                                                                                          
630511RE  |Southridge Restaurant/Hospitality                                                                   
631000    |Apts Area 3.0                                                                                       
631000NMKT|Apartments Area 3.0 NON-MKT                                                                         
631001    |Apts Area 3.1                                                                                       
631001NMKT|Apts Area 3.1 Non-MKT                                                                               
631002    |Apts Area 3.2                                                                                       
631002MFHP|Kennewick Col Ctr Blvd MFHP                                                                         
632000    |Central Kennewick 4-Plex's                                                                          
633000MHP |Kennewick 395 MFH Park                                                                              
633001MHP |East Kennewick MFH Park                                                                             
640100    |Port District in Prosser                                                                            
640150    |Sheridan / Industrial District                                                                      
640200    |Downtown District of Prosser                                                                        
640210    |Exit 80 Prosser                                                                                     
640250    |Wine Country Road Prosser                                                                           
640250H   |Prosser Lim Svc Hotel                                                                               
640250HE  |Prosser Econ Lim. Svc. Hotel                                                                        
640260    |East Wine Country Road Prosser                                                                      
640270    |Old Inland Empire Hwy                                                                               
640280    |OIE / North River Road                                                                              
640300    |Prosser Suburbs                                                                                     
640300MS  |Prosser/Benton City Mini Stg                                                                        
640400    |West Prosser                                                                                        
640410    |Unassigned at this time                                                                             
640650    |Whitstran                                                                                           
640700    |Benton City Central District                                                                        
640700A   |Benton City Interchange                                                                             
640701    |Downtown Benton City Core                                                                           
640702    |Benton City Secondary                                                                               
640703    |Benton City Outlying                                                                                
640704    |Benton City M.H.P.                                                                                  
641000    |Apts Area 4.0                                                                                       
6410004PLX|Apts Area 4 4Plex                                                                                   
641001    |Reval 4 MHP and RVP                                                                                 
650100    |Van Giesen West Richland                                                                            
650101    |Van Giesen W. Richland East                                                                         
650102    |Van Giesen W. Richland West                                                                         
650102MS  |W Richland Mini Stg                                                                                 
650102RT  |Ranchland Townhomes & 4plx Keene                                                                    
650130    |West Richland Secondary                                                                             
650150    |W. Richland Suburban Comm.                                                                          
650200    |Bombing Range and Kennedy                                                                           
650200MS  |W Richland Kennedy Mini Stg                                                                         
650200PS  |West Richland Public Service                                                                        
650210    |Red Mountain Commercial                                                                             
650900    |Van Giesen Lowlands                                                                                 
651000    |Apts Area 5.0                                                                                       
651001    |Apts Area 5.1 W Richland                                                                            
651004    |West Richland 4 plex Properties                                                                     
651100    |W. Richland Mobile Home Parks                                                                       
660100    |George Washington Way                                                                               
660100FF  |Richland Fast Food                                                                                  
660100PA  |Richland Parks & Rec                                                                                
660100R   |Richland Retail                                                                                     
660100RE  |Richland Restaurant                                                                                 
660110    |Columbia Point                                                                                      
660110A   |Richland Apts                                                                                       
660110EH  |Richland Lim Svc Econ Hotel                                                                         
660110FH  |Richland Full Service Hotels                                                                        
660110H   |Richland Limited Svc Hotels                                                                         
660201    |Jadwin Corridor                                                                                     
660201AL  |Richland Assisted & Independant Living Facilities                                                   
660202    |Richland Uptown Center                                                                              
660203    |The Parkway in Richland                                                                             
660210    |Richland Hospital District                                                                          
660220    |Lee & Stevens Blvd                                                                                  
660300    |Richland Suburban Commercial                                                                        
660501    |Wellsian Way                                                                                        
660501Manu|Richland Manufacturing                                                                              
660501MS  |Richland Mini Storage                                                                               
660502    |Aaron Way                                                                                           
660502RWWC|Richland Wellsian way Condo Mini Stg                                                                
660503    |Richland Ind. at the Delta                                                                          
661000    |Apts Area 6.0                                                                                       
661000A   |Area 6.0                                                                                            
661001    |Apts Area 6.1                                                                                       
661002    |Apts Area 6.2                                                                                       
661003    |Richand Apts North & River                                                                          
661100    |Richland Apartments                                                                                 
662100    |Richland Four Plex Properties                                                                       
662100TR  |Richland Transportation                                                                             
666100    |Richland Mobile Home Parks                                                                          
670050    |ByPass Highway                                                                                      
670100    |Richland Airport                                                                                    
670111    |North Richland Office Campus                                                                        
670111M   |Richland Manufacturing                                                                              
670112    |Saint & Stevens Intersection                                                                        
67011OFF  |Richland Office                                                                                     
670140    |Horne Road Park Area                                                                                
670150    |Horn Rapids Industrial Park                                                                         
670150CMS |Richland Ind Condo Mini Storage                                                                     
670150MS  |Richland Ind Mini Stg                                                                               
670200    |Horn Rapids Community                                                                               
680100    |City View                                                                                           
680100MS  |QGate/W Richalnd Mini Stg                                                                           
680110    |Queensgate Victorian Village                                                                        
680120    |Queensgate Drive                                                                                    
680130    |Tulip Ln & Jericho Rd West                                                                          
680200    |Meadow Springs                                                                                      
680250    |Keene Rd                                                                                            
680990    |Richland S. Res Influence                                                                           
690100    |Yakima River Wetlands                                                                               
690150    |Antenne Site                                                                                        
690400    |Plymouth                                                                                            
690401MFHP|Plymouth MFH Park                                                                                   
690500    |Patterson                                                                                           
700409    |                                                                                                    
800000    |Industrial                                                                                          
800999    |Industrial                                                                                          
820370    |Industrial  Finley  District                                                                        
840100    |Industrial at Port of Prosser                                                                       
840150    |Industrial at Sheridan Prosser                                                                      
870111    |Industrial at N. Richland Camp                                                                      
870150    |Industrial in Horn Rapids Ind.                                                                      
930000    |SCHOOL PROPERTY                                                                                     
999999    |TESTING                                                                                             
CAD       |Temporary Hood Code                                                                                 

(1011 rows affected)
